indicator_id,period_start,period_end,value,last_updated
RI_4A4_ks4_attainment8,2018-08-01,2019-07-31,45.90700019600157,2026-06-15
RI_4A4_ks4_attainment8,2019-08-01,2020-07-31,50.16361826923077,2026-06-15
RI_4A4_ks4_attainment8,2020-08-01,2021-07-31,51.58408040107697,2026-06-15
RI_4A4_ks4_attainment8,2021-08-01,2022-07-31,49.079527631700344,2026-06-15
RI_4A4_ks4_attainment8,2022-08-01,2023-07-31,46.53873921465047,2026-06-15
RI_4A4_ks4_attainment8,2023-08-01,2024-07-31,45.741261686178724,2026-06-15
RI_4A4_ks4_attainment8,2024-08-01,2025-07-31,45.871175523349436,2026-06-15
