indicator_id,period_start,period_end,value,last_updated
RI_6A2_good_development_u5,2021-09-01,2022-08-31,68.1928099306787,2026-06-16
RI_6A2_good_development_u5,2022-09-01,2023-08-31,69.4661458333333,2026-06-16
RI_6A2_good_development_u5,2023-09-01,2024-08-31,70.73170731707319,2026-06-16
RI_6A2_good_development_u5,2024-09-01,2025-08-31,71.9104991394148,2026-06-16
