indicator_id,period_start,period_end,value,last_updated
RI_6D4_child_health_2yr_review,2021-04-01,2022-03-31,83.76083946353711,2026-06-16
RI_6D4_child_health_2yr_review,2022-04-01,2023-03-31,84.24090821627863,2026-06-16
RI_6D4_child_health_2yr_review,2023-04-01,2024-03-31,86.47030878859857,2026-06-16
RI_6D4_child_health_2yr_review,2024-04-01,2025-03-31,86.63652106984799,2026-06-16
