indicator_id,period_start,period_end,value,last_updated
RI_2A2_pt_satisfaction,2023-01-01,2023-12-31,77,2026-08-27
RI_2A2_pt_satisfaction,2024-01-01,2024-12-31,81,2026-08-27
RI_2A2_pt_satisfaction,2025-01-01,2025-12-31,82,2026-08-27
