indicator_id,period_start,period_end,value,last_updated
RI_5F1_tree_canopy,2020-01-01,2020-12-31,10621.2,2026-04-13
RI_5F1_tree_canopy,2021-01-01,2021-12-31,10619.6,2026-04-13
RI_5F1_tree_canopy,2022-01-01,2022-12-31,10632.1,2026-04-13
RI_5F1_tree_canopy,2023-01-01,2023-12-31,10632.9,2026-04-13
RI_5F1_tree_canopy,2024-01-01,2024-12-31,10656.6,2026-04-13
