indicator_id,period_start,period_end,value,last_updated
RI_4A2_level4_plus,2022-01-01,2022-12-31,52.5,2026-06-15
RI_4A2_level4_plus,2023-01-01,2023-12-31,52.300000000000004,2026-06-15
RI_4A2_level4_plus,2024-01-01,2024-12-31,56.00000000000001,2026-06-15
RI_4A2_level4_plus,2025-01-01,2025-12-31,53.2,2026-06-15
