indicator_id,period_start,period_end,value,last_updated
RI_5F4_water_catchment_health,2019-01-01,2019-12-31,12.264150943396226,2026-04-28
RI_5F4_water_catchment_health,2022-01-01,2022-12-31,14.423076923076923,2026-04-28
